feature,count0@False,count1@False,count0@True,count1@True,PresenceTrue,PresenceFalse,AbsenceTrue,AbsenceFalse
geoquery,7124,0.001,2295,3.0,3000.0,0.0003333333333333333,0.3221504772599663,3.104139433551198
factoring,7124,0.001,2295,3.0,3000.0,0.0003333333333333333,0.3221504772599663,3.104139433551198
cvar,7124,0.001,2295,3.0,3000.0,0.0003333333333333333,0.3221504772599663,3.104139433551198
planted,7124,0.001,2295,3.0,3000.0,0.0003333333333333333,0.3221504772599663,3.104139433551198
optionally,7124,0.001,2295,3.0,3000.0,0.0003333333333333333,0.3221504772599663,3.104139433551198
nade,7124,0.001,2295,3.0,3000.0,0.0003333333333333333,0.3221504772599663,3.104139433551198
paraphrastic,7124,0.001,2295,3.0,3000.0,0.0003333333333333333,0.3221504772599663,3.104139433551198
multiwinner,7124,0.001,2295,3.0,3000.0,0.0003333333333333333,0.3221504772599663,3.104139433551198
miscalibration,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
arjevani,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
misbehavior,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
inheriting,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
argmax,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
initialise,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
deeplab,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
minecraft,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
sublinearly,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
subgradients,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
subfamily,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
supplying,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
sukhbaatar,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
suggestive,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
suddenly,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
elho,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
stumbling,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
eccentricity,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
irrepresentability,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
dyer,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
metagrad,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
stitch,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
interpreters,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
interprets,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
interrelations,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
edu,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
interclass,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
cfr,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
inventories,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
stead,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
definiteness,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
stick,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
dan,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
theoreticians,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
thurstone,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
alsh,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
prec,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
toeplitz,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
torque,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
tilting,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
htp,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
d_k,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
impedes,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
sweeps,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
embarrassingly,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
svi,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
swimming,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
imputations,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
chromatin,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
amplifies,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
morpho,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
datapoint,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
morphing,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
tall,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
tar,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
illuminates,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
prioritizes,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
citet,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
tbcnn,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
dcgan,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
binarizing,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
sbns,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
lfloor,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
biped,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
lceil,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
laplacians,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
reparametrizations,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
lspi,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
bribery,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
rewrites,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
rfloor,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
rivals,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
lovasz,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
rn,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
rmn,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
rollouts,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
btl,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
luckily,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
rewarded,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
brownian,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
retrospect,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
detectability,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
cascadekl,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
recipient,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
kaczmarz,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
sma,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
balcan,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
realizability,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
jaco,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
sos,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
rceil,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
sinkhorn,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
martingales,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
candecomp,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
shamir,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
sgld,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
marginalize,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
lanczos,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
landmarking,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
reinterpret,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
keypoint,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
bcfw,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
exemplifies,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
friedman,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
undiscounted,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
wikitext,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
frugal,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
wikiqa,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
2016b,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
wieting,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
3a,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
pi_,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
nonconvexity,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
wold,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
hall,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
overtly,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
gae,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
webquestionssp,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
compounded,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
overestimations,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
fw,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
grant,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
2s,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
componentwise,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
nr,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
paucity,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
functionals,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
unrealistically,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
unos,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
unmixing,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
perplexities,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
aamas,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
25x,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
conical,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
ablative,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
whatsoever,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
vaes,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
parametrisation,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
contenders,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
zeroshot,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
cointegration,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
parametrizations,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
tsybakov,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
plateau,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
fillers,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
collapses,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
parallelizes,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
oja,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
gcns,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
cocoa,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
concordant,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
16x,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
ols,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
wrongly,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
ucca,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
ucrl2,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
ada,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
ggm,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
codecs,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
5k,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
ggms,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
plackett,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
cumulants,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
parafac,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
consult,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
x_n,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
operationalize,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
evd,7124,0.001,2296,2.0,2000.0,0.0005,0.3222908478382931,3.102787456445993
ancestries,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
arimoto,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
subroutines,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
ekf,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
subreddits,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
subpolicy,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
subpolicies,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
subpatterns,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
armp,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
misallocated,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
arning,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
subordinations,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
subordinate,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
mirroring,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
eigenstructures,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
ink,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
arias,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
inftucker,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
ard,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
misled,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
ingest,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
mislabeled,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
substring,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
psycholinguistically,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
elbo,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
psychotherapy,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
charges,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
subsentential,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
charagram,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
miser,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
submm,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
eigenspaces,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
eigenspace,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
eigenpurposes,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
purposing,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
insurgent,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
championships,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
integrally,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
integrand,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
integrands,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
integrator,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
champion,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
chamberlin,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
deeplda,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
as15,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
stylised,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
ascendance,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
q8,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
effecxtive,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
deepboost,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
deepbach,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
purposeful,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
arranging,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
eigengap,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
sublevel,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
puppeteer,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
subjectification,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
subfunction,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
channeled,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
eig,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
eifs,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
eif,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
chapelle,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
purine,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
arthur,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
mislocalizations,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
pstd,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
propositionalization,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
mmdgms,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
chimera,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
suprema,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
ellipsoids,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
indisputably,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
ell_p,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
appositeness,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
appproximately,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
supertagger,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
prototypicality,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
elisseeff,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
industrially,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
superpivot,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
ineligancies,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
superparallel,7124,0.001,2297,1.0,1000.0,0.001,0.32243121841661987,3.1014366565084894
