ID,label
1231,1
1232,1
1233,0
1234,1
1235,0
1236,1
1237,0
1238,1
1239,1
1240,0
1241,1
1242,1
1243,1
1244,1
1245,0
1246,1
1247,0
1248,0
1249,1
1250,1
1251,1
1252,0
1253,1
1254,1
1255,0
1256,1
1257,1
1258,1
1259,1
1260,0
1261,1
1262,1
1263,1
1264,1
1265,1
1266,1
1267,1
1268,1
1269,1
1270,0
1271,1
1272,0
1273,0
1274,0
1275,1
1276,0
1277,1
1278,1
1279,1
1280,0
1281,0
1282,0
1283,0
1284,0
1285,0
1286,0
1287,0
1288,1
1289,1
1290,1
1291,1
1292,1
1293,1
1294,1
1295,0
1296,1
1297,1
1298,0
1299,1
1300,1
1301,1
1302,0
1303,1
1304,1
1305,1
1306,1
1307,1
1308,1
1309,1
1310,1
1311,1
1312,0
1313,1
1314,1
1315,1
1316,1
1317,1
1318,0
1319,0
1320,1
1321,1
1322,0
1323,0
1324,1
1325,1
1326,0
1327,1
1328,1
1329,1
1330,1
1331,0
1332,1
1333,0
1334,1
1335,0
1336,1
1337,0
1338,1
1339,0
1340,1
1341,1
1342,1
1343,1
1344,1
1345,1
1346,1
1347,0
1348,1
1349,0
1350,1
1351,0
1352,1
1353,1
1354,1
1355,0
1356,1
1357,1
1358,1
1359,1
1360,1
1361,0
1362,0
1363,1
1364,0
1365,0
1366,1
1367,0
1368,1
1369,1
1370,1
1371,1
1372,0
1373,1
1374,1
1375,1
