ID,label
1061,0
1062,1
1063,0
1064,1
1065,0
1066,1
1067,1
1068,0
1069,1
1070,0
1071,1
1072,1
1073,1
1074,1
1075,1
1076,1
1077,1
1078,1
1079,1
1080,0
1081,0
1082,0
1083,1
1084,1
1085,1
1086,1
1087,0
1088,0
1089,1
1090,0
1091,1
1092,0
1093,1
1094,1
1095,1
1096,1
1097,1
1098,1
1099,1
1100,0
1101,1
1102,1
1103,0
1104,1
1105,1
1106,1
1107,0
1108,0
1109,0
1110,1
1111,0
1112,1
1113,1
1114,1
1115,0
1116,0
1117,1
1118,0
1119,1
1120,1
1121,1
1122,1
1123,1
1124,1
1125,1
1126,1
1127,1
1128,1
1129,0
1130,1
1131,0
1132,1
1133,1
1134,1
1135,1
1136,1
1137,1
1138,0
1139,0
1140,1
1141,0
1142,1
1143,0
1144,1
1145,1
1146,0
1147,1
1148,1
1149,1
1150,1
1151,0
1152,0
1153,0
1154,0
1155,1
1156,1
1157,1
1158,1
1159,0
1160,0
1161,1
1162,1
1163,1
1164,1
1165,1
1166,0
1167,1
1168,1
1169,1
1170,0
1171,1
1172,1
1173,0
1174,1
1175,1
1176,1
1177,0
1178,1
1179,0
1180,0
1181,1
1182,0
1183,1
1184,0
1185,1
1186,1
1187,1
1188,1
1189,1
1190,0
1191,1
1192,0
1193,1
1194,1
1195,1
1196,0
1197,1
1198,1
1199,1
1200,1
1201,0
1202,1
1203,1
1204,1
1205,0
1206,0
1207,1
1208,1
1209,0
1210,0
1211,0
1212,1
1213,0
1214,1
1215,1
1216,1
1217,0
1218,1
1219,1
1220,1
1221,0
1222,1
1223,1
1224,0
1225,1
1226,1
1227,1
1228,1
1229,1
1230,1
1231,1
1232,0
1233,0
1234,0
1235,1
1236,1
1237,1
1238,0
1239,1
1240,0
1241,1
1242,1
1243,0
1244,1
1245,0
1246,1
1247,1
1248,0
1249,1
1250,1
1251,0
1252,1
1253,1
1254,1
1255,1
1256,1
1257,1
1258,1
1259,0
1260,1
1261,1
1262,1
1263,1
1264,1
1265,1
1266,1
1267,1
1268,1
1269,0
1270,1
1271,1
1272,0
1273,0
1274,1
1275,1
1276,0
1277,1
1278,1
1279,0
1280,0
1281,1
1282,1
1283,1
1284,0
1285,1
1286,1
1287,1
1288,1
1289,0
1290,1
1291,1
1292,1
1293,1
1294,1
1295,0
1296,1
1297,0
1298,0
1299,1
1300,1
1301,1
1302,0
1303,1
1304,1
1305,1
1306,1
1307,1
1308,1
1309,1
1310,0
1311,1
1312,0
1313,1
1314,1
1315,1
1316,1
1317,1
1318,0
1319,0
1320,1
1321,1
1322,1
1323,1
1324,1
1325,1
1326,0
1327,1
1328,1
1329,1
1330,1
1331,1
1332,1
1333,0
1334,1
1335,0
1336,1
1337,0
1338,1
1339,0
1340,1
1341,1
1342,1
1343,1
1344,1
1345,1
1346,1
1347,0
1348,1
1349,0
1350,1
1351,1
1352,1
1353,1
1354,0
1355,0
1356,1
1357,1
1358,1
1359,1
1360,1
1361,1
1362,0
1363,1
1364,1
1365,1
1366,1
1367,1
1368,0
1369,1
1370,1
1371,1
1372,0
1373,1
1374,1
1375,1
